#,#,#,#,#,#,#,#
游戏人间,贾平凹 , 百花洲文艺出版社 , 2017-1-1 ,8.3,"
        (319人评价)
    ",这部散文集是《自在独行》的姐妹篇，收录了平凹老师的60篇散文，大部分文章为近10年来的散文佳作，其中包括平凹老师从未发表过的私房新作《养鼠》；近三年来最满意... 
山河袈裟,李修文 , 湖南文艺出版社 , 2017-1 ,8.0,"
        (284人评价)
    ","著名作家李修文的首部散文集。
作家收录在此书里的文字，大都手写于十年来奔忙的途中：山林与小镇，寺院与片场，小旅馆与长途火车，以上种种，是为他的山河。
他用尽... "
#,#,#,#,#,#,#,#
活着活着就老了,冯唐 , 万卷出版公司 , 2008-3 ,7.6,"
        (8933人评价)
    ",《活着活着就老了》收录的随笔，全部是冯唐近年来的代表作。这些随感而发的文字，表达了作者自由、时尚、前卫的思想、文笔犀利幽默，既调侃又老道深髓，极富哲理，常有... 
人间草木,汪曾祺 , 现代出版社 , 2016-4-1 ,9.1,"
        (687人评价)
    ","＊《人间草木》精装珍藏版
优雅装帧，值得收藏。
＊20世纪以来备受国人推崇的“生活家”汪曾祺代表作品集
汪曾祺：“你很辛苦，很累了，那么坐下来，喝一杯不凉不... "
普通读者,西闪 , 九州出版社 , 2017-5-1 ,8.0,"
        (108人评价)
    ",《普通读者》是作家西闪的随笔集，包括专栏、书评以及艺术评论。作者运用了一种“启发式”（heuristics）的独特方式，以清晰简洁的思维为触媒，唤醒普通读者... 
威尼斯日记,阿城 , 作家出版社 , 1997-12 ,8.6,"
        (2061人评价)
    ",
用我一辈子去忘记,柴静 著、晏文娟 编 , 海南出版社 , 2001-7 ,8.2,"
        (3458人评价)
    ",这本书面世时，我已25岁。人生正在紧要关口，大的决断呼之欲出。离开电台之后的这两年，命运暗涌几近诡异。现在的我，定居在北京，做了电视主持人，剪发，化妆，在各... 
京都古书店风景,苏枕书 , 中华书局 , 2015-8-1 ,8.4,"
        (833人评价)
    ",作为历史文化名城的京都，不仅风景迷人，古迹众多，散布于街衢的众多旧书店也往往令人留连忘返。自江户时代开始，京都的书肆就成为京都风雅的象征之一。其间历经沧桑，... 
醒来觉得甚是爱你,朱生豪 , 哈尔滨出版社 , 2016-8-1 ,8.4,"
        (1098人评价)
    ",《醒来觉得甚是爱你：朱生豪情书集》是中国著名诗人、翻译家朱生豪的情书精选集。朱生豪自1933年与宋清如相遇，至1944年英年早逝，10年之中，鸿雁不绝，留下... 
原来你非不快乐,林夕 , 广西师范大学出版社 , 2008-12 ,7.2,"
        (25309人评价)
    ",这本书是林夕在2007年至2008年间写作的关于人生与社会生活的作品专集，围绕“快乐/不快乐”的主题，内容涉及心境、工作、时事、社会民生、生命等等多个方面的... 
流动的盛宴,[美] 海明威 / 汤永宽 , 上海译文出版社 , 2009-1 ,8.3,"
        (4213人评价)
    ",1920年代上半叶，海明威以驻欧记者身份旅居巴黎，《流动的盛宴》这本书，记录的正是作者当日的这段生活。不过这本书的写作却是在将近四十年以后，换句话说，盛宴的... 
雨天的书,周作人 著、止庵 校订 , 北京十月文艺出版社 , 2011-1 ,8.4,"
        (1540人评价)
    ","《雨天的书》收录五十六篇，是周作人自编集中最著名、最有代表性的一本，收录了《故乡的野菜》、《北京的茶食》、《喝茶》等脍炙人口的名篇。
这本书最可显示周作人前... "
生命的路,鲁迅 , 三辰影库音像出版社 , 2017-7 ,9.7,"
        (67人评价)
    ","精选经典散文，带你认识一个真实的鲁迅。
鲁迅的文字是每个人都需要的精神食粮，他的作品不仅有战斗的一面，也有文学中闲适的一面，优美的一面，甚至游戏的一面。本书... "
杀鹌鹑的少女,陶杰 , 凤凰出版社 , 2012-8 ,7.2,"
        (1015人评价)
    ",《杀鹌鹑的少女》系陶杰香港版散文评论集 《泰晤士河 畔》《芳菲花田》《有光的地方》等书籍与香港报刊专栏文字选取佳文辑录而成，分为“童年与刺猬”、“杀鹌鹑的少... 
三毛典藏全集,三毛 , 北京十月文艺出版社 , 2011-11 ,9.5,"
        (2597人评价)
    ",《三毛全集(套装共11册)(2011年版)》包括了《雨季不再来》、《撒哈拉的故事》、《稻草人手记》、《温柔的夜》、《梦里花落知多少》、《万水千山走遍》、《送... 
国王鞠躬，国王杀人,[德] 赫塔·米勒 / 李贻琼 , 江苏人民出版社 , 2010-10 ,8.6,"
        (867人评价)
    ",《国王鞠躬，国王杀人》是一部散文集，寓意丰富。作者运用“少数民族语言的独到性”，讲述了她在秘密警察的监督下，颠沛流离的灰暗生活。她在极权统治扭曲语言的现状下... 
私语书,黎戈 , 文化艺术出版社 , 2013-3 ,8.0,"
        (3643人评价)
    ","她能够看到事物最细微的部分，可以把情感放在一颗尘埃上。
——张悦然
--------------------------------------------... "
稻草人手记,三毛 , 北京十月文艺出版社 , 2009-3 ,8.9,"
        (8258人评价)
    ","本卷收录散文16篇，其中大部分文章记述了三毛在加纳利群岛上的生活。
《稻草人手记》笔调幽默，点点滴滴尽述生活情趣，一个率性女子不加矫饰的灿然风貌跃然纸上，令... "
致女儿书,王朔 , 人民文学出版社 , 2007-9 ,7.6,"
        (7818人评价)
    ",《致女儿书》是王朔对女儿关于自己家庭、血缘、历史和个人情感的真实叙述。它原本是一个相当私密的文本，是当遗书写的，准备要有个万一可以给女儿一个交代。他要告诉女... 
世间的盐,高军 , 中国华侨出版社 , 2012-5 ,8.0,"
        (9477人评价)
    ",《世间的盐》是高军（豆瓣网名：风行水上）出版的第一本书。他笔下的人与故事充满智趣。他有敏锐的触觉，观察细致入微，将日常的所见所闻，描摹得生动有趣。他俚俗掌故... 
人生道路诸阶段,[丹麦] 克尔凯郭尔 / 京不特 , 商务印书馆 , 2017-4 ,9.2,"
        (24人评价)
    ",《人生道路中的诸阶段》是克尔凯郭尔的代表作。正如克尔凯郭尔的许多著作一样，《人生道路中的诸阶段》也是托名著作。在书中克尔凯郭尔以威廉•奥海姆讲述回忆录的形式... 
巴黎的忧郁,（法）波德莱尔 / 亚丁 , 三联书店 , 2004-04 ,8.3,"
        (1809人评价)
    ","《恶之花》曾在中国红极一时。但是几乎与《恶之花》出版的同时，波德莱尔开始在各种杂志上陆续发表一些散文。波德莱尔写道：""总之，这还是《恶之花》，但更自由、细腻... "
#,#,#,#,#,#,#,#
时间的玫瑰,北岛 , 中国文史出版社 , 2005-8 ,8.6,"
        (3196人评价)
    ",作者北岛用“诗歌传记”的表现手法，向我们娓娓道来20世纪最为辉煌的诗歌时代——“黄金时代”的代表人物，其中包括洛尔加、曼德尔施塔姆、里尔克、特拉克尔、策兰、... 
大萝卜和难挑的鳄梨,(日)村上春树 / 施小炜 , 南海出版公司 , 2014-10 ,8.1,"
        (6102人评价)
    ",《大萝卜和难挑的鳄梨》收录村上春树的52篇风趣随笔，配以画家大桥步的52幅美丽插画，村上以幽默的语言写下蔬菜的心情、关于大萝卜的怪谈、挑选好吃鳄梨的超能力、... 
有味,汪涵 , 广西师范大学出版社 , 2010-1 ,7.6,"
        (9725人评价)
    ",《有味》是汪涵就十种中国传统的小手工艺制作折扇、古琴、靖港香干、油布伞、糍粑、木盆、称、箭等所写的散文随笔，抒发了个人对这些传统工艺的迷恋和内心丰富的情怀，... 
眠空,安妮宝贝 , 北京十月文艺出版社 , 2013-1-1 ,7.7,"
        (7273人评价)
    ","万事万物，最终只有承诺和牺牲会让我们彼此怀念。
继《素年锦时》之后暌违五年 安妮宝贝最新随笔集
浮生流光 惜物恋人 一念清净 烈焰成池
私人形式的记录，是漂... "
堤契诺之歌,[德]赫尔曼·黑塞 / 窦维仪 , 上海世纪出版股份有限公司译文出版社 , 2007-7 ,8.7,"
        (1283人评价)
    ",《提契诺之歌》是黑塞作品中的精髓，它是一本散文、诗歌集，亦是作者对他在此之前所有作品的艺术理念、创作方法和哲学思想的归纳、总结和诠释，被许多专家和学者看做一... 
八九十枝花,沈书枝 , 江苏文艺出版社 , 2013-4-30 ,8.5,"
        (1004人评价)
    ","草木，花朵，食物，
父亲，还有初次爱上的那个人
------------------------------------------------------... "
清醒纪,安妮宝贝 , 天津人民出版社 , 2004-10 ,7.9,"
        (45143人评价)
    ",《清醒纪》是安妮宝贝的随笔、小说集。 
想牵着你的手，在青山绿水间,沈从文 , 中国友谊出版公司 , 2017-6 ,9.6,"
        (59人评价)
    ","沈从文，一位追随人性的文学家，一位饱经沧桑的“乡下人”。
他笔下的湘西世界至今依然拥有强大的生命力，每个喜欢他的读者都会追随他的文字，走进一个人的内心，感受... "
加缪手记：第二卷,[法] 阿尔贝·加缪 / 黄馨慧 , 浙江大学出版社·启真馆 , 2016-7-10 ,9.1,"
        (277人评价)
    ",《加缪手记：第二卷》是作者自1942年1月至1951年3月的手记，在其中他记录了所思所想、读书笔记、作品雏形、写作构思等，且不乏发人深省的哲学思考。读者可以... 
三毛作品集,三毛 , 远方出版社 , 79.8元,9.2,"
        (5815人评价)
    ",
异乡记,张爱玲 , 北京十月文艺出版社 , 2010-12 ,8.4,"
        (2328人评价)
    ","★张爱玲自传性散文遗稿首度公开
直观生动地了解张爱玲的生活及其人生中某个关键日子
◎了解张爱玲在农村过年以及农民生活等等细节
◎了解张爱玲人生中某个重要的日... "
父亲的道歉信,(日)向田邦子 / 张秋明 , 上海文艺出版社 , 2014-9-1 ,8.6,"
        (270人评价)
    ",本书是作者第一本散文集，亦是最为经典的一本。作者以幽默的笔调写出心目中的父亲与怀念的家庭气氛，书中每篇散文都有出人意表的开头、恰如其分的情境描写、精妙深入的... 
徒然草,（日）吉田兼好 / 文东 , 中国长安出版社 , 2009-04 ,8.2,"
        (1941人评价)
    ",《徒然草》全书共分243段，由互不连贯、长短不一的片段组成，有杂感、评论、带有寓意的小故事及对社会各阶层人物的记录。 
汪曾祺精选集,汪曾祺 , 北京燕山出版社 , 2011-5 ,9.3,"
        (1049人评价)
    ",《汪曾祺精选集》旨在囊括20世纪华文创作的精华，展示具有经典意义的作家作品，打造一份适于典藏的精品书目。她凝聚了数十位专家的心血，寄托着数以万计的热爱中国现... 
即兴判断,木心 , 广西师范大学出版社 , 2006-9 ,8.4,"
        (2937人评价)
    ",《即兴判断》是木心的散文选集，同样是为生活而沉思，为人生而寻觅。 
人各有异,(美)E·B·怀特 / 贾辉丰 , 上海译文出版社 , 2011-11-1 ,8.5,"
        (794人评价)
    ",E•B•怀特的《人各有异》，是他在缅因州农场五年时间所见所闻，所思所想，所作所为的总结。一九三八年冬，怀特正当在《纽约客》事业顺遂之际，突然转身（不够华丽，... 
干校六记,杨绛 , 生活·读书·新知三联书店 , 2010-7 ,8.6,"
        (3377人评价)
    ",干校，本来是对公务人员和事业单位人员进行培训的地方，但在“文革”中，却赋予了它新的定语——“五七”，新的含义——对上述人员中的大多数进行“劳改”。杨绛先生在... 
永久的憧憬和追求,萧红 , 三辰影库音像出版社 , 2017-7 ,9.1,"
        (60人评价)
    ","文章里轮番上演人间百态，文章外永恒追求爱与自由。
萧红虽然命运多舛，情路坎坷，却没有埋没她的热情和文采，她用短短31年的生命，用不到10年的创作生涯留给世人... "
朝抵抗力最大的路径走,朱光潜 / 雅众文化,云南人民出版社 , 2017-5 , ,"
        (少于10人评价)
    ",本书精选《给青年的十二封信》《谈修养》《谈文学》等经典篇目，据主题辑为“理想的青年”“人生与我”“一生的修养”三部分。以青年们正在关心或应该关心的事项为话题... 
简媜散文,简媜、伊始（编） , 浙江文艺出版社 , 2000-03-01 ,8.9,"
        (1001人评价)
    ",简媜，1961年生于台湾省宜兰县，台大中文系毕业，曾获吴鲁芹散文奖、时报文学奖等。是《台湾文学经典》最年轻的入选者，也是台湾最无争议的实力派女作家。著有《水... 
#,#,#,#,#,#,#,#
最朴素的生活和最遥远的梦想,胡适 , 北京联合出版公司 , 2016-5-1 ,8.7,"
        (246人评价)
    ","△最轻松愉悦的经典重读，遇见最值得一读的文字
△中央美院国画博士韩一维、清华美院教授王海燕配精美插图
△良人、匠心、妙悟、真情。
△尽精微，致意趣。字里春色... "
我甚至希望旅途永无止境,胡成 , 广东人民出版社 , 2016-11-1 ,8.3,"
        (266人评价)
    ","蒙古国就在咫尺之外的北方，却又可能是我们永不会踏足的天涯。正如我们渊源如此之深，却又如此陌生。
陌生的国度，荒凉的国度，一百五十六万平方公里，三百万人口。乌... "
鱼丽之宴,木心 , 广西师范大学出版社 , 2007-1 ,8.6,"
        (2761人评价)
    ",《鱼丽之宴》是木心关于文学的答问录。 
茶，汤和好天气,汪曾祺、丰子恺 , 北京联合出版公司 , 2016-5-1 ,8.6,"
        (322人评价)
    ","△最轻松愉悦的经典重读，遇见最值得一读的文字
△中央美院国画博士韩一维、清华美院教授王海燕配精美插图
△良人、匠心、妙悟、真情。
△尽精微，致意趣。字里春色... "
这世间所有的白,李娟 , 重庆出版社 , 2012-11 ,8.6,"
        (602人评价)
    ",李娟是长期生活在新疆阿勒泰少数民族地区的作家，她的散文生动地呈现了当地少数民族居民的原始生存状态、民风民俗、地貌风情，以及民族大融合的和谐情景，真实地反映了... 
羊道·深山夏牧场,李娟 , 上海文艺出版社 , 2012-8-25 ,9.1,"
        (1559人评价)
    ","“羊道”系列是李娟与哈萨克牧民扎克拜妈妈一家共同生活、历经寒暑跋涉后，在几年时间内陆续写下的文字，共分三卷。这是第三卷，讲述的是在发生在深山夏牧场的故事。
... "
花田半亩,田维 , 昆仑出版社 , 2009 ,8.6,"
        (4554人评价)
    ",我愿意幸福，只愿意幸福。 
亲爱的三毛,三毛 , 北京十月文艺出版社 , 2009-4 ,8.8,"
        (6575人评价)
    ",本卷收录了三毛在报刊上与读者的书信交流。作者希望用这种书信呼应的方式，消弭现代生活中人与人之间竖立的高墙，建立起心与心之间沟通的桥梁。在这些书信中，三毛敞开... 
舍得，舍不得,蒋勋 , 湖南美术出版社 , 2015-10 ,8.0,"
        (1054人评价)
    ",京都永观堂、清迈无梦寺、加拿大奈恩瀑布……蒋勋带着《金刚经》，读经、抄经，旅行十方，在心的寺院里一殿一殿地拜去，在洪荒自然里看见生命的不同修行，在文学艺术里... 
被窝是青春的坟墓,七堇年 , 长江文艺出版社 , 2007-11 ,7.7,"
        (33891人评价)
    ",《被窝是青春的坟墓》是七堇年的首部随笔集，全书共分为两部分，惊蛰与清明，寓意成长与写作路途上的不同阶段；收录曾经发表在杂志上的部分中短篇作品，并加入了大部分... 
吾国与吾民,林语堂 / 黄嘉德 , 陕西师范大学出版社 , 2006-2 ,8.5,"
        (3369人评价)
    ",《吾国与吾民》（My Country and My People）又名《中国人》，著于1934年春夏秋三季，是林语堂在西方文坛的成名作与代表作。由于该书将中... 
泥步修行,余秋雨 , 长江文艺出版社 , 2017-6-1 ,8.0,"
        (121人评价)
    ","《泥步修行》是余秋雨教授系统阐释人生修行的归结性著作，用优雅的哲理散文写成。他把修行分为“破惑”、“问道”、“安顿”三大环节，并由此构成本书的三个部分。
“... "
蓝房子,北岛 , 江苏文艺出版社 , 2009-3 ,8.4,"
        (4237人评价)
    ",诗人北岛的散文集，写他在国内国外的所见、所闻、所忆、所历。北岛的散文如他的诗一样优美，高雅，无论是写人，还是叙事，他娓娓道来，如谈家常，亲切而自然，使人阅读... 
行者无疆,余秋雨 , 华艺出版社 , 2001-10 ,7.7,"
        (22784人评价)
    ","2000年8月到2001年1月的这6个月，余秋雨走过了欧洲26个国家96个城市。《行者无疆》记录了作者在旅程中的全部感受，为一部考察西方文明的随笔集。
余秋... "
失败之书,北岛 , 汕头大学出版社 , 2004-10 ,8.4,"
        (3293人评价)
    ",《失败之书》是诗人北岛的散文集，这本散文是诗人在流浪的路上的一些采撷。诗人北岛说，散文和漂泊之间，按时髦的说法，有一种互文关系：散文是文字中的漂泊，而漂泊是... 
猎人们,朱天心 , 生活·读书·新知三联书店 , 2006-10 ,8.8,"
        (2294人评价)
    ",这本书虽是散文随笔集，但也可以视为小说家“都市人类学”式的台湾社会“畸零族群”观察，只是凝视对象从人转移到了猫，作家用情更深，在她自己的人生与时间中的刻凿痕... 
月童度河,庆山 / 新经典文化,北京十月文艺出版社 , 2016-6-28 ,7.3,"
        (3321人评价)
    ","这是一种如实和行进的写作，如同灌注之前，把容器清洁。只愿在时间中慢慢成为单纯的人。
《月童度河》是继《素年锦时》后全新散文小说集，用清简的文字，记录了对生活... "
毫无必要的热情,刘天昭 , 译林出版社 , 2015-4 ,7.9,"
        (632人评价)
    ","她写月亮：“热情迎上去/冷冷映回来”；
她说马：“马是这样美，又毫无媚态”；
她谈生命：“卑微顽强，固然感人，可以赞美，但是也非常可恨”；
她想起青春：“很... "
门外汉的京都,舒国治 , 理想国 | 广西师范大学出版社 , 2016-11 ,7.7,"
        (2874人评价)
    ","他说的竹篱茅舍，
他说的流水长墙，
诸多游赏，
被公认是写京都书里最有见地的一本。
台北以外，舒国治唯一专书记录的城市行走指南
最任性自在的京都闲走札记
舒... "
人生若只如初见,安意如 , 天津教育出版社 , 2006-8 ,7.2,"
        (43311人评价)
    ",这是一部不甘于淹没在浩瀚书海中的作品。她似在谈诗词，又似在谈风月。她不拘泥于对古典诗词字面的理解，也非传统意义上的简单赏析，而是一种风格独特、感情丰富的散文... 
#,#,#,#,#,#,#,#
世间的名字,唐诺 , 上海人民出版社 , 2012-8 ,8.3,"
        (573人评价)
    ",《世间的名字》是著名爱书人唐诺最新的一部散文集，首次抛开书评、导读、阅读范畴，不谈书，还原为散文家唐诺自身，专注如刺猬，通达似狐狸，言志兼抒情，雄辩亦温柔，... 
因自由而美丽,黎戈 , 新星出版社 , 2013-1 ,7.8,"
        (1734人评价)
    ","本书是黎戈的最新作品集，四年以来的散文、随笔、文艺评论合集。
包括“淡夏”“纸游”“物喜”“我城”“静语”五部分，内容涉及生活、阅读、电影、植物、食物、南京... "
一个人在途上,郁达夫 , 三辰影库音像出版社 , 2017-7 ,9.0,"
        (65人评价)
    ","浪漫洒脱的性情，清朗绚丽的文字，达到了历史的阔大和深刻
郁达夫在文学创作上主张“文学作品，都是作家的自叙传”，我们在他的作品中能看到他个人的生活轨迹，了解作... "
谢谢你离开我,张小娴 , 湖南文艺出版社 , 2013-4 ,7.0,"
        (6531人评价)
    ",本书是张小娴的最新爱情散文。主题是离开，实际是透过离开讲女人的成长，告诉我们爱一个人只有两条路，给他自由，或是成为很棒的女人。无论单身与否，首先要有自己的独... 
人间草木,汪曾祺 , 天津人民出版社 , 2014-4 ,8.8,"
        (920人评价)
    ",《人间草木》是汪曾祺写他的旧人旧事、旅行见闻、各地风土人情、花鸟虫鱼的经典散文集，字里行间充分流露出他对凡人小事和乡土名俗的深深眷恋和对旧日生活情景的缅怀。... 
人生不过如此,林语堂 , 陕西师范大学出版社 , 2007-3 ,7.8,"
        (4085人评价)
    ",在不违背天地之道的情况下，成为一个自由而快乐的人。这就好比一台戏，优秀的演员明知其假，但却能够比在现实生活中更真实、更自然、更快乐地表达自己，表现自己。人生... 
大淖记事,汪曾祺 , 江苏文艺出版社 , 2010-6 ,9.1,"
        (1338人评价)
    ",《大淖记事》作者以散文笔调写小说，写出了家乡五行八作的见闻和风物人情、习俗民风，富于地方特色。作品在疏放中透出凝重，于平淡中显现奇崛，情韵灵动淡远，风致清逸... 
爱你就像爱生命,王小波、李银河 , 上海锦绣文章出版社 , 2008-5 ,8.8,"
        (36335人评价)
    ",王小波书信均选自朝华出版社2004年4月第一版《爱你就像爱生命》，此书系王小波生前从未发表过的与李银河的“两地书”，也是迄今他们夫妇最完整和独立的一本书信集... 
荒废集,陈丹青 , 广西师范大学出版社 , 2009-1 ,8.1,"
        (9452人评价)
    ",相较于《退步集》及其“续编”，《荒废集》依然显示作者敏锐多变的观察和视角。“自由谈”九篇短稿是新的言路的尝试；三篇再谈鲁迅的讲演、三篇奥运会开幕式评析，以及... 
送你一匹马,三毛 , 北京十月文艺出版社 , 2009-4 ,8.6,"
        (5938人评价)
    ","《送你一匹马》收录了三毛回台定居后发表的一系列文章。
本卷与三毛早期作品风格不同，这一阶段的创作主要是出于对生命的感悟与体认而发表的心情文字。在字里行间中透... "
尘曲,七堇年 , 浙江文艺出版社 , 2010-10-1 ,7.7,"
        (11845人评价)
    ",《尘曲》分为游记，散文，小说，三个部分。游记和散文，皆配。以非常具有美感的旅途摄影插图。游记以行走路线为线索，所见所闻所感，行文清新淡雅，无不体现着作者高雅... 
妞妞,周国平 , 广西师范大学出版社 , 2003-01 ,8.5,"
        (10122人评价)
    ",妞妞出生后不久就被诊断患有绝症，带着这绝症极可爱也极可怜地度过了短促的一岁半时间。在这本书中，周国平写下了女儿妞妞的可爱和可怜，他和妻子在死亡阴影笼罩下抚育... 
父后七日,刘梓洁 , 人民文学出版社 , 2011-5 ,8.3,"
        (2935人评价)
    ",2006年，刘梓洁以短短四千字的〈父后七日〉，惊艳在座评审，夺下台湾林荣三文学奖散文首奖。在那时，作家陈芳明早已赞道：它开辟了散文的全新版图！而今，我们终于... 
食事,汪曾祺 , 江苏人民出版社 , 2014-7-1 ,8.7,"
        (580人评价)
    ","吃是一种享受，是一种态度，也是一种文化。
汪曾祺老先生不仅是一位文学大师，还是一位地道的美食家。无论是谈家常小食、地方美味，还是讲萝卜、豆腐、手把肉，所有吃... "
想念,张小娴 , 北京十月文艺出版社 , 2011-6 ,7.5,"
        (2726人评价)
    ",《想念》内容简介：爱情，就是彼此永不止息的思念，是永远放不下的牵挂，是心甘情愿的牵绊。不管相隔多远，无法抑制的仍然是对彼此的想念，然而，乍然相逢的一刻，他翩... 
故乡的食物,汪曾祺 , 江苏文艺出版社 , 2010-6 ,8.8,"
        (911人评价)
    ",汪曾祺先生是现当代作家。江苏高邮人。曾任中国作家协会理事、顾问、北京剧协理事，在海内外出版专著全集三十余部，代表作有小说《受戒》、《大淖记事》、散文集《蒲桥... 
加缪全集（散文卷Ⅰ）,加缪 / 丁世中 等 , 上海译文出版社 , 2010年1月 ,9.2,"
        (593人评价)
    ",中文版《加缪全集》分为四卷：一卷小说、一卷戏剧、两卷散文，凡两百余万字，由著名法国文学专家柳鸣九先生主编，以法国伽利玛出版社权威的七星丛书版为文本依据，邀约... 
比我老的老头,黄永玉 , 作家出版社 , 2003-7-1 ,8.3,"
        (3549人评价)
    ",“文革”过了，我们下了三年乡又回到北京城了，在周恩来总理指示下，我和一些人被调到北京饭店去参加十八层新楼的美术工作。我没有画画的任务，只做了一些计划书的书面... 
背影,朱自清 , 三辰影库音像出版社 , 2017-7 ,9.1,"
        (63人评价)
    ","为文清新雅洁，有一种荷风清韵。人如其文，凡事平易而近人情。
朱自清的文章是善感的，他以善感的心直面人生的残酷，尽管时常感到情绪低徊，但平正的理性推动他去承担... "
置身于苦难与阳光之间,（法）加缪 / 杜小真/等 , 上海三联书店 , 1997-12 ,8.6,"
        (1125人评价)
    ",二战后法国有两位号称“精神领袖”的人物，一是萨特，一是加缪。加缪还被称为“法国的良心”，他的散文素以散淡、朴素又寓意深长著称。本书选录了《反与正》和《反叛者... 
#,#,#,#,#,#,#,#
赫尔曼·黑塞小说散文选,"(德)黑塞(Hesse,H.)著 / 张佩芬 ", 上海译文出版社 , 1985-11 ,9.1,"
        (157人评价)
    ",
缘缘堂随笔,丰子恺 , 天津教育出版社 , 2007-5 ,8.8,"
        (1067人评价)
    ",《缘缘堂随笔》是丰子恺先生的主要散文选。1927年，丰子恺皈依弘一法师，在江湾永义里的寓所举行了仪式。丰子恺并请弘一法师为自己的住所取名。尊弘一嘱，丰子恺在... 
站在两个世界的边缘,程浩（伯爵在城堡） , 广西师范大学出版社 , 2013-10 ,8.2,"
        (5653人评价)
    ",这是程浩的文字集。程浩去世后，他的母亲整理了他的文稿，共计44万字；除了散杂文，还有小说、日记、诗歌，甚至，还有给优米网的求职信和给作家七堇年的信。让人感慨... 
不朽,落落 , 长江文艺出版社 , 2007-12 ,7.6,"
        (26466人评价)
    ",落落在《不朽》中，记录了“80后”这代人的成长轨迹，“所有过去发生过的事情，在我的记忆中它们留下的形状。每个人的成长中能碰到各种美好或不美好的记忆，小时候被... 
虽然不相见,扎西拉姆•多多 , 九州出版社 , 2017-5 ,8.8,"
        (152人评价)
    ",☆几年前，一首《班扎古鲁白玛的沉默（见与不见）》火遍大江南北，其作者扎西拉姆•多多也因这首诗被人们所熟知，本书集结了她近10年与朋友、孩子互通的信件，以她独... 
生命中最简单又最困难的事,【美】大卫•福斯特•华莱士 著、焉沁 绘 / 龙彦、马磊 , 北京时代华文书局·阳光博客 , 2015-12 ,7.5,"
        (1766人评价)
    ","两条小鱼在水里游泳，突然碰到一条从对面游来的老鱼向他们点头问好：
“早啊，小伙子们。水里怎样？”
小鱼继续往前游了一会儿，其中一条终于忍不住了，他望着另一条... "
突然十年便过去,周耀辉 , 法律出版社 , 2011-5 ,7.4,"
        (2180人评价)
    ",本书是中文歌坛著名作词人周耀辉先生在中国内地出版的首部动情作品──《突然十年便过去》。此书不只是周耀辉先生个人的记录、怀念或感受，文中的那些人、那些事，会丝... 
百年思索,龙应台 , 南海出版公司 , 2001-6 ,8.8,"
        (1469人评价)
    ",《百年思索》是龙应台的一本散文集，作者用她的眼光看世界，看中国，抒写了她对历史的反思，对中西文化的思索，对未来的展望。 
就这样吧,顾乡 , 长江文艺出版社 , 2016-10-1 ,7.4,"
        (1093人评价)
    ","作者自简介：简而言之四五行，拟此文集开篇章。马到成功终有时，笔耕不辍以明志。
其他详细简介：本书为少林修女散文集，其中包含了作者从未在网络上公开的新作，也精... "
一个一个人,申赋渔 , 湖南文艺出版社 , 2012-7 ,8.3,"
        (1586人评价)
    ","■最具个人特色的纪传体断代史；1979-2012的中国微叙事
《一个一个人》是一部纪实散文集，时间跨度三十年，从七十年代末到今天，记录了作者一路走来遇到的形... "
朝圣者之歌,[德]赫尔曼·黑塞 / 谢莹莹 欧凡 胡祖庶 / 世纪文景,上海人民出版社 , 2013-1 ,8.9,"
        (506人评价)
    ","★黑塞常被人说起的是他的小说，也因小说闻名于世。但他同时也是位出色的诗人与散文家，这些散文多记录的是他对历史、社会的观察与思考。
★任何读过黑塞作品的人，都... "
千秋,落落 , 长江文艺出版社 , 2011-5 ,8.0,"
        (7409人评价)
    ",继2008年出版的《不朽》《须臾》之后，落落推出第二套“作品集+图文随笔集”系列书——《千秋》《万象》。《千秋》收录落落2008年至2011年以来最优秀个人... 
知味,张逸良 , 台海出版社 , 2017-3-1 ,8.1,"
        (186人评价)
    ",《知味》是《北京晚报》“知味”副刊2016年度文章精选结集，集纳了众多晚报老作者以及部分作家、读者的70余篇文章。 “知味”副刊自创刊之初便秉持“读百家文，... 
汪曾祺自选集,汪曾祺 , 商务印书馆 , 2015-8 ,9.5,"
        (197人评价)
    ",该书由当代著名作家汪曾祺先生生前亲力亲为自行筛选，主要是短篇小说，也包括汪曾祺的少量诗作和散文。汪老平生的精萃，大抵汇于此书。本书既是其本人最满意的一部自选... 
有一天啊，宝宝……,蔡康永 , 当代世界出版社 , 2006-7 ,8.5,"
        (19111人评价)
    ",这是蔡康永在节目搭档小S怀孕期间，以和小S未出生的宝宝聊天的语气写作并结集出版的随笔集。篇篇短小精湛，充满着智慧与禅机，早已超越了对特定人和物的看法，而上升... 
小毛驴与我,[西] 希梅内斯 / 林为正 , 青岛出版社 , 2011-11 ,8.6,"
        (485人评价)
    ",《小毛驴与我》是西班牙诺贝尔文学奖得主希梅内斯写下的关于自己与心爱的小毛驴普儿唇齿相依的散文集。全书共100多个短篇，每篇文章短小、简洁，干净典雅的文字，充... 
人是一根会思考的芦苇,帕斯卡 / 郭向南 , 北京联合出版社 , 2017-2-1 ,8.5,"
        (250人评价)
    ","法国第一部散文杰作，
欧洲近代哲理散文三大经典之一，
四百年来全球畅销，被译成几乎所有文字，
影响每一代学人的知识巨著，
我们全部的尊严就在于思想。
如果你... "
